WORK ID	SUBJECT 1	SUBJECT 2	SUBJECT 3	SUBJECT 4	SUBJECT 5	SUBJECT 6	SUBJECT 7	SUBJECT 8	SUBJECT 9
work_14939	#subject_grammar								
work_14943	#subject_medicine								
work_14944	#subject_theology								
work_14945	#subject_theology								
work_14947	#subject_science								
work_14949	#subject_science								
work_14950	#subject_science								
work_14952	#subject_literature	#subject_science							
work_14953	#subject_philosophy								
work_14954	#subject_history								
work_14956	#subject_science								
work_14957	#subject_science	#subject_history							
work_14959	#subject_science								
work_14961	#subject_science								
work_14963	#subject_theology								
work_14964	#subject_medicine	#subject_natural_history							
work_14967	#subject_natural_history								
work_14970	#subject_science	#subject_liturgy							
work_14972	#subject_law								
work_14983	#subject_theology								
work_14984	#subject_theology								
work_14985	#subject_documents								
work_14986	#subject_recreation								
work_14987	#subject_history								
work_14991	#subject_science								
work_14992	#subject_science								
work_14993	#subject_science								
work_14994	#subject_theology								
work_14995	#subject_theology								
work_14996	#subject_theology								
work_14997	#subject_theology								
work_14998	#subject_literature	#subject_theology							
work_14999	#subject_theology								
work_15004	#subject_philosophy								
work_15005	#subject_christian_literature								
work_15006	#subject_law								
work_15008	#subject_law	#subject_documents							
work_15009	#subject_science								
work_15010	#subject_theology								
work_15013	#subject_music								
work_15014	#subject_literature								
work_15015	#subject_medicine	#subject_science							
work_15016	#subject_medicine								
work_15017	#subject_documents								
work_15018	#subject_science	#subject_history							
work_15019	#subject_science								
work_15021	#subject_clergy								
work_15022	#subject_liturgy								
work_15023	#subject_science								
work_15025	#subject_law								
work_15029	#subject_natural_history								
work_15031	#subject_grammar								
work_16258	#subject_natural_history								
work_15032	#subject_law								
work_15034	#subject_science								
work_16102	#subject_science								
work_15035	#subject_science								
work_15036	#subject_philosophy								
work_15037	#subject_natural_history	#subject_literature							
work_15039	#subject_grammar								
work_15040	#subject_geography								
work_15041	#subject_science	#subject_history							
work_15042	#subject_history								
work_15043	#subject_history								
work_15044	#subject_history								
work_15048	#subject_science								
work_15050	#subject_history								
work_15052	#subject_medicine								
work_15053	#subject_medicine								
work_15054	#subject_natural_history								
work_15055	#subject_natural_history								
work_15056	#subject_heraldry								
work_15057	#subject_heraldry								
work_15060	#subject_theology								
work_15061	#subject_theology								
work_15065	#subject_christian_literature	#subject_theology							
work_15066	#subject_medicine								
work_17068	#subject_natural_history								
work_15074	#subject_grammar								
work_15075	#subject_grammar								
work_15076	#subject_medicine								
work_15078	#subject_science								
work_15081	#subject_philosophy								
work_15083	#subject_philosophy								
work_15085	#subject_science								
work_15089	#subject_natural_history								
work_15097	#subject_monasticism_and_religious_orders								
work_15098	#subject_monasticism_and_religious_orders								
work_15100	#subject_monasticism_and_religious_orders								
work_15101	#subject_music								
work_15102	#subject_philosophy								
work_15103	#subject_theology								
work_15104	#subject_science								
work_15105	#subject_music								
work_15106	#subject_politics_and_government								
work_15110	#subject_science								
work_15112	#subject_science								
work_15113	#subject_grammar								
work_15115	#subject_medicine								
work_15116	#subject_theology								
work_15117	#subject_grammar								
work_15118	#subject_history								
work_15119	#subject_history								
work_15120	#subject_history								
work_15121	#subject_clergy								
work_15122	#subject_clergy								
work_15123	#subject_law								
work_15125	#subject_theology								
work_15127	#subject_theology								
work_15128	#subject_theology								
work_15129	#subject_theology								
work_15130	#subject_theology								
work_15131	#subject_theology								
work_15132	#subject_theology								
work_15133	#subject_science								
work_15135	#subject_sermons								
work_15136	#subject_clergy								
work_15139	#subject_history								
work_15147	#subject_medicine								
work_15148	#subject_theology								
work_15149	#subject_science								
work_15151	#subject_monasticism_and_religious_orders								
work_15152	#subject_christian_literature								
work_15158	#subject_law								
work_15159	#subject_medicine								
work_15160	#subject_medicine								
work_15162	#subject_philosophy								
work_15163	#subject_bible								
work_15164	#subject_science								
work_15171	#subject_clergy								
work_15173	#subject_history								
work_15175	#subject_history								
work_15177	#subject_bible								
work_15178	#subject_philosophy								
work_15179	#subject_medicine								
work_15180	#subject_medicine								
work_15181	#subject_science	#subject_science							
work_15186	#subject_philosophy								
work_14938	#subject_grammar	#subject_bible							
work_14940	#subject_history	#subject_medicine							
work_14955	#subject_science								
work_14968	#subject_hagiography								
work_16073	#subject_theology								
work_14974	#subject_theology								
work_14975	#subject_natural_history								
work_14976	#subject_natural_history								
work_14977	#subject_natural_history								
work_14978	#subject_natural_history								
work_17094	#subject_theology								
work_15026	#subject_theology								
work_15027	#subject_theology								
work_15030	#subject_monasticism_and_religious_orders								
work_15033	#subject_theology								
work_15047	#subject_bible								
work_15064	#subject_theology								
work_15068	#subject_bible								
work_15090	#subject_theology								
work_15091	#subject_theology	#subject_theology							
work_15108	#subject_hagiography								
work_15114	#subject_law								
work_15124	#subject_hagiography	#subject_christian_literature							
work_15126	#subject_clergy								
work_15138	#subject_theology								
work_15143	#subject_law	#subject_theology							
work_15150	#subject_science								
work_15153	#subject_theology								
work_15156	#subject_liturgy	#subject_theology	#subject_clergy						
work_15161	#subject_liturgy	#subject_theology	#subject_clergy						
work_15165	#subject_theology								
work_15166	#subject_theology								
work_15167	#subject_theology								
work_15168	#subject_theology								
work_15169	#subject_grammar	#subject_music	#subject_rhetoric	#subject_philosophy	#subject_science	#subject_science	#subject_science		
work_15182	#subject_theology								
work_15183	#subject_theology								
work_15185	#subject_theology	#subject_theology							
work_15188	#subject_theology								
work_15191	#subject_theology								
work_15200	#subject_hagiography								
work_15190	#subject_science								
work_15192	#subject_medicine								
