metadata: hand UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: hands,overview: total hands,person: scribe ref,person: hand ID,person: person(s),person: person ID(s),locus: scope,locus: n,locus: locus,locus: from,locus: to,date: date,date: when,date: not before,date: not after,date: certainty,date: calendar,palaeography: script,palaeography: execution,palaeography: medium,palaeography: terms,palaeography: desc,palaeography: char,palaeography: characters,palaeography: ligature,palaeography: abbreviations,palaeography: corrections,palaeography: punctuation,palaeography: nota,palaeography: language
Merton_College_MS_186_hand_1,manuscript_10284,Merton_College,Merton_College_MS_186,Merton College MS. 186,manuscript,,Merton_College_MS_186,"One small, proficient anglicana hand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_187_hand_1,manuscript_10285,Merton_College,Merton_College_MS_187,Merton College MS. 187,part,,Merton_College_MS_187-part1,Proficient French cursive hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_187_hand_2,manuscript_10285,Merton_College,Merton_College_MS_187,Merton College MS. 187,part,,Merton_College_MS_187-part2,Secretary hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_188_hand_1,manuscript_10286,Merton_College,Merton_College_MS_188,Merton College MS. 188,manuscript,,Merton_College_MS_188,"A low-grade gothic rotunda bookhand, using a thick nib and very black ink.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_189_hand_1,manuscript_10287,Merton_College,Merton_College_MS_189,Merton College MS. 189,part,,Merton_College_MS_189-part1,"A single proficient anglicana hand, writing running heads and much marginal material.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_189_hand_2,manuscript_10287,Merton_College,Merton_College_MS_189,Merton College MS. 189,part,,Merton_College_MS_189-part2,A proficient secretary hand. Another annotating hand may be Haydok’s. On fol. 176 he writes ‘Hoc capitulum alii libri non habent’.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_190_hand_1,manuscript_10288,Merton_College,Merton_College_MS_190,Merton College MS. 190,manuscript,,Merton_College_MS_190,A proficient French gothic rotunda bookhand. The scribe’s running heads and catchwords are between specially ruled lines.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_191_hand_1,manuscript_10289,Merton_College,Merton_College_MS_191,Merton College MS. 191,manuscript,,Merton_College_MS_191,A single small English early gothic bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_192_hand_1,manuscript_10290,Merton_College,Merton_College_MS_192,Merton College MS. 192,manuscript,,Merton_College_MS_192,The scribe of MS 191: a single small English early gothic bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_193_hand_1,manuscript_10291,Merton_College,Merton_College_MS_193,Merton College MS. 193,manuscript,,Merton_College_MS_193,"A single proficient English hand to fol. 331, writing bastard anglicana. Another of the same thereafter.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_194_hand_1,manuscript_10292,Merton_College,Merton_College_MS_194,Merton College MS. 194,manuscript,,Merton_College_MS_194,"A single hand, writing Italian littera cancellaresca.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_195_hand_1,manuscript_10293,Merton_College,Merton_College_MS_195,Merton College MS. 195,manuscript,,Merton_College_MS_195,A single anglicana hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_196_hand_1,manuscript_10294,Merton_College,Merton_College_MS_196,Merton College MS. 196,manuscript,,Merton_College_MS_196,"Two anglicana hands, the second beginning at fol. 50 line 12.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_197_hand_1,manuscript_10295,Merton_College,Merton_College_MS_197,Merton College MS. 197,manuscript,,Merton_College_MS_197,"Arts 1–2 in an English gothic rotunda bookhand; fols. 89–96v, 125–82 line 7 in an anglicana hand, succeeded by another to fol. 197; fols. 97–121v in a less formal bookhand than the first. The scribes of arts 1–2 and fols. 125–97 provide running heads.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_198_hand_1,manuscript_10296,Merton_College,Merton_College_MS_198,Merton College MS. 198,part,,Merton_College_MS_198-part1,A secretary hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_198_hand_2,manuscript_10296,Merton_College,Merton_College_MS_198,Merton College MS. 198,part,,Merton_College_MS_198-part2,Anglicana with a pronounced forward slope.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_198_hand_3,manuscript_10296,Merton_College,Merton_College_MS_198,Merton College MS. 198,part,,Merton_College_MS_198-part3,"A proficient, upright anglicana using a thick nib. The scribes supply marginal apparatus, especially in I; one or more anglicana hands annotate, heavily in III, together with corrections to the text. The additional text on fol. 78* is probably in one of these annotating hands.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_199_hand_1,manuscript_10297,Merton_College,Merton_College_MS_199,Merton College MS. 199,manuscript,,Merton_College_MS_199,Written in the small neat anglicana-scretary of Browne. At the head of fol. 1 he has written ‘Sancte Bartholomee funde preces’.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_200_hand_1,manuscript_10298,Merton_College,Merton_College_MS_200,Merton College MS. 200,manuscript,,Merton_College_MS_200,"A single small, highly proficient English early gothic bookhand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_201_hand_1,manuscript_10299,Merton_College,Merton_College_MS_201,Merton College MS. 201,manuscript,,Merton_College_MS_201,Apparently a single loose and rather variable anglicana hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_202_hand_1,manuscript_10300,Merton_College,Merton_College_MS_202,Merton College MS. 202,manuscript,,Merton_College_MS_202,A small English gothic rotunda bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_203A_hand_1,manuscript_10301,Merton_College,Merton_College_MS_203A,Merton College MS. 203A,part,"Merton College MS. 203A, fols. 14–272 (original manuscript)",Merton_College_MS_203A-part1,"Written in a small, neat English gothic rotunda bookhand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_203A_hand_2,manuscript_10301,Merton_College,Merton_College_MS_203A,Merton College MS. 203A,part,"Merton College MS. 203A, fols. 1–13, 273–84 (replacement leaves)",Merton_College_MS_203A-part2,Secretary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_203B_hand_1,manuscript_10430,Merton_College,Merton_College_MS_203B,Merton College MS. 203B,manuscript,,Merton_College_MS_203B,"One scribe; the nad is clear but far from elegant. He used brown ink of various shades; initials are in faded carmine, and there is simple pen-work ornament on 84r.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_204_hand_1,manuscript_10302,Merton_College,Merton_College_MS_204,Merton College MS. 204,manuscript,,Merton_College_MS_204,"Begun in 1446 and completed on 30 Jan. 1449 by John Gisburgh, who writes a proficient bastard secretary hand.",,,,John Gisburgh,person_4107,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_205_hand_1,manuscript_10303,Merton_College,Merton_College_MS_205,Merton College MS. 205,manuscript,,Merton_College_MS_205,"A single scribe, writing rough anglicana, including marginal chapter references, corrections and additional references, some in decorated boxes. Running heads in a contemporary hand.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_206_hand_1,manuscript_10304,Merton_College,Merton_College_MS_206,Merton College MS. 206,manuscript,,Merton_College_MS_206,"Expert Italian gothic rotunda bookhands, one each for text and gloss in art. 1; arts 2–3 may be by the glossing hand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_207_hand_1,manuscript_10305,Merton_College,Merton_College_MS_207,Merton College MS. 207,manuscript,,Merton_College_MS_207,"Expert Italian gothic rotunda bookhands, one each for text and gloss.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_208_hand_1,manuscript_10306,Merton_College,Merton_College_MS_208,Merton College MS. 208,manuscript,,Merton_College_MS_208,"Several practised early gothic bookhands, some of English, some of French appearance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_209_hand_1,manuscript_10307,Merton_College,Merton_College_MS_209,Merton College MS. 209,manuscript,,Merton_College_MS_209,"A single, expert English early gothic bookhand throughout.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_210_hand_1,manuscript_10308,Merton_College,Merton_College_MS_210,Merton College MS. 210,manuscript,,Merton_College_MS_210,"A single expert early gothic bookhand of the type usual in glossed books, probably English.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_211_hand_1,manuscript_10309,Merton_College,Merton_College_MS_211,Merton College MS. 211,manuscript-with-fragment,,Merton_College_MS_211,"A single, expert early gothic bookhand of the type usual in glossed books, probably French.",,,,,,,,,,,,,,,,,textualisNorthern,,,,,,,,,,,,
Merton_College_MS_211_hand_2,manuscript_10309,Merton_College,Merton_College_MS_211,Merton College MS. 211,manuscript-with-fragment,,Merton_College_MS_211,"Annotations in English hands, and in a neat Italian hand, perhaps that of Nicholaus de Velleio.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_211_hand_3,manuscript_10309,Merton_College,Merton_College_MS_211,Merton College MS. 211,fragment,,Merton_College_MS_211-part1,Written in an English rotunda bookhand; blue initials flourished in red; plain red or blue initials and paraphs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_212_hand_1,manuscript_10310,Merton_College,Merton_College_MS_212,Merton College MS. 212,manuscript,,Merton_College_MS_212,A small expert French early gothic bookhand. At the head of fol. 153v are the words ‘Liber collatus’.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_213_hand_1,manuscript_10311,Merton_College,Merton_College_MS_213,Merton College MS. 213,manuscript,,Merton_College_MS_213,"A single expert gothic bookhand of the type used for glossed books, probably English.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_214_hand_1,manuscript_10312,Merton_College,Merton_College_MS_214,Merton College MS. 214,manuscript,,Merton_College_MS_214,"Written in the neat, small, regular anglicana of Mittone.",,,,Mittone,person_4117,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_215_hand_1,manuscript_10313,Merton_College,Merton_College_MS_215,Merton College MS. 215,manuscript,,Merton_College_MS_215,"Written in a proficient bastard anglicana, except for art. 5, added in a rough gothic rotunda bookhand. The main scribe writes extensive passages in red.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_216_hand_1,manuscript_10314,Merton_College,Merton_College_MS_216,Merton College MS. 216,manuscript,,Merton_College_MS_216,"A formal anglicana hand, except for fols. 173–201vb line 28, in a similar hand, and the indexes on fols. 2rv and 46rv, which appear to be in the hand of the first two inscriptions on fol. iiiv (see below).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_217_hand_1,manuscript_10315,Merton_College,Merton_College_MS_217,Merton College MS. 217,manuscript,,Merton_College_MS_217,Fols. 1–13 in a neat gothic textualis quadrata; thereafter several anglicana hands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_218_hand_1,manuscript_10316,Merton_College,Merton_College_MS_218,Merton College MS. 218,manuscript,,Merton_College_MS_218,"Arts 1–9 in a proficient French gothic rotunda bookhand. The hand of art. 10, perhaps a little later, is more formal.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_219_hand_1,manuscript_10317,Merton_College,Merton_College_MS_219,Merton College MS. 219,manuscript,,Merton_College_MS_219,"Several similar proficient small French early gothic bookhands, except for art. 1, in an anglicana hand, s. xiv in.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_220_hand_1,manuscript_10318,Merton_College,Merton_College_MS_220,Merton College MS. 220,manuscript,,Merton_College_MS_220,"Probably a single English gothic rotunda bookhand throughout. The additions are all in anglicana hands, little later than the main text.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_221_hand_1,manuscript_10319,Merton_College,Merton_College_MS_221,Merton College MS. 221,manuscript,,Merton_College_MS_221,"Neat English gothic rotunda bookhands, slightly less formal in the gloss.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_222_hand_1,manuscript_10320,Merton_College,Merton_College_MS_222,Merton College MS. 222,manuscript,,Merton_College_MS_222,Proficient French early gothic bookhands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_223_hand_1,manuscript_10321,Merton_College,Merton_College_MS_223,Merton College MS. 223,manuscript-composite,,Merton_College_MS_223,Low-grade French gothic rotunda bookhands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_223_hand_2,manuscript_10321,Merton_College,Merton_College_MS_223,Merton College MS. 223,part,,Merton_College_MS_223-part1,Written in an excellent English formal gothic quadrata bookhand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_224_hand_1,manuscript_10322,Merton_College,Merton_College_MS_224,Merton College MS. 224,manuscript,,Merton_College_MS_224,Several similar small French early gothic bookhands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_225_hand_1,manuscript_10323,Merton_College,Merton_College_MS_225,Merton College MS. 225,manuscript,,Merton_College_MS_225,"French gothic rotunda bookhands, more or less influenced by cursive which on occasions approaches anglicana.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_226_hand_1,manuscript_10324,Merton_College,Merton_College_MS_226,Merton College MS. 226,manuscript,,Merton_College_MS_226,"A single proficient gothic rotunda bookhand, probably French.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_227_hand_1,manuscript_10325,Merton_College,Merton_College_MS_227,Merton College MS. 227,manuscript,,Merton_College_MS_227,"Two proficient southern French or Italian gothic rotunda bookhands, the first to f. 153v.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_228_hand_1,manuscript_10326,Merton_College,Merton_College_MS_228,Merton College MS. 228,manuscript,,Merton_College_MS_228,Expert Italian gothic rotunda bookhands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_229_hand_1,manuscript_10327,Merton_College,Merton_College_MS_229,Merton College MS. 229,manuscript,,Merton_College_MS_229,"A single large, proficient Bolognese gothic rotunda bookhand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_230_hand_1,manuscript_10328,Merton_College,Merton_College_MS_230,Merton College MS. 230,manuscript,,Merton_College_MS_230,"Probably a single French scribe, though variable, writing rather rough gothic rotunda bookhand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_231_hand_1,manuscript_10329,Merton_College,Merton_College_MS_231,Merton College MS. 231,manuscript,,Merton_College_MS_231,"A neat gothic rotunda bookhand, probably French.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_232_hand_1,manuscript_10330,Merton_College,Merton_College_MS_232,Merton College MS. 232,manuscript,,Merton_College_MS_232,An Italian or southern French gothic rotunda bookhand using pale ink.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_233_hand_1,manuscript_10331,Merton_College,Merton_College_MS_233,Merton College MS. 233,manuscript,,Merton_College_MS_233,Two English rotunda gothic bookhands (dividing at quires 4/5) influenced by anglicana.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_234_hand_1,manuscript_10332,Merton_College,Merton_College_MS_234,Merton College MS. 234,part,,Merton_College_MS_234-part1,Written in an anglicana hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_234_hand_2,manuscript_10332,Merton_College,Merton_College_MS_234,Merton College MS. 234,part,,Merton_College_MS_234-part2,A single hand writing anglicana formata.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_234_hand_3,manuscript_10332,Merton_College,Merton_College_MS_234,Merton College MS. 234,part,,Merton_College_MS_234-part3,A single English gothic rotunda bookhand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_234_hand_4,manuscript_10332,Merton_College,Merton_College_MS_234,Merton College MS. 234,part,,Merton_College_MS_234-part4,A single anglicana hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_234_hand_5,manuscript_10332,Merton_College,Merton_College_MS_234,Merton College MS. 234,part,,Merton_College_MS_234-part5,To f. 144 a small neat anglicana hand (f. 142 hand as IV).,,,,,,,,,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
Merton_College_MS_234_hand_6,manuscript_10332,Merton_College,Merton_College_MS_234,Merton College MS. 234,part,,Merton_College_MS_234-part5,"A large and distinctive anglicana hand fols. 146–9v, and smaller one thereafter.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_234_hand_7,manuscript_10332,Merton_College,Merton_College_MS_234,Merton College MS. 234,part,,Merton_College_MS_234-part6,Written in bastard anglicana.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_235_hand_1,manuscript_10333,Merton_College,Merton_College_MS_235,Merton College MS. 235,manuscript,,Merton_College_MS_235,"A small, neat early gothic bookhand of the type usual in this sort of book.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_236_hand_1,manuscript_10334,Merton_College,Merton_College_MS_236,Merton College MS. 236,manuscript,,Merton_College_MS_236,"A proficient, rather bold anglicana hand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_237_hand_1,manuscript_10335,Merton_College,Merton_College_MS_237,Merton College MS. 237,manuscript,,Merton_College_MS_237,Written in a French gothic rotunda bookhand as far as f. 237v; two or three less formal hands take over from that point. The main scribe writes ‘cor’’ at the end of each quire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merton_College_MS_238_hand_1,manuscript_10336,Merton_College,Merton_College_MS_238,Merton College MS. 238,manuscript,,Merton_College_MS_238,"Several French hands, varying from low-grade bookhand to cursive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
