metadata: addition UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: additions,locus: locus,locus: from,locus: to,people: author name(s),people: author ID(s),people: scribe name(s),people: scribe ID(s),people: signer name(s),people: signer ID(s),people: former owner name(s),people: former owner ID(s),people: other person name(s),people: other person ID(s),bibliography: bibl(s),bibliography: title(s),bibliography: ref(s),bibliography: ref URI(s)
Lincoln_College_MS_Lat_27_addition_2,manuscript_16050,Lincoln_College,Lincoln_College_MS_Lat_27,Lincoln College MS. Lat. 27,part,Lincoln College MS. Lat. 27 - II,Lincoln_College_MS_Lat_27-II,"Notes are not frequent and are largely of ‘Nota’ form, done in brown lead. It was probably the same early thirteenth-century reader who wrote in the adjacent lower margin where a new homily begins (‘explicit omelia secunda. Incipit tercia’ and ‘explicit omelia tercia. Incipit quarta’, 20v). A different early reader compared this copy of Bernard’s homilies with another and spotted that the first two homilies had been conflated: he marked the point of division between them with a sign, and in the margin, now mostly ploughed, wrote ‘Hic deficit et [[ ]] quere ante in [[ ome]]lio’. The same hand supplied the missing text on the leaf inserted before fol. 30. A manicula on 34v points to the opening of c. 7: ‘Clamant uero nudi, clamant famelici, conqueruntur’.",,,,,,,,,,,,,,,,,
Lincoln_College_MS_Lat_27_addition_3,manuscript_16050,Lincoln_College,Lincoln_College_MS_Lat_27,Lincoln College MS. Lat. 27,part,Lincoln College MS. Lat. 27 - III,Lincoln_College_MS_Lat_27-III,"There are a number of contemporary corrections in the margin, and ‘Nota’ marks done in dark brown ink.",,,,,,,,,,,,,,,,,
Lincoln_College_MS_Lat_27_addition_4,manuscript_16050,Lincoln_College,Lincoln_College_MS_Lat_27,Lincoln College MS. Lat. 27,part,Lincoln College MS. Lat. 27 - IV,Lincoln_College_MS_Lat_27-IV,The text is heavily glossed with notes from a known tradition (see above).,,,,,,,,,,,,,,,,,
Lincoln_College_MS_Lat_27_addition_5,manuscript_16050,Lincoln_College,Lincoln_College_MS_Lat_27,Lincoln College MS. Lat. 27,part,Lincoln College MS. Lat. 27 - V,Lincoln_College_MS_Lat_27-V,"A substantial gloss representing several layers of activity (120r, 121r show various hands), all close in time to the main scribe’s work. Short glosses are interlineated, longer comment is in the outer margins and at the foot; all in tiny glossing script.",,,,,,,,,,,,,,,,,
Lincoln_College_MS_Lat_27_addition_6,manuscript_16050,Lincoln_College,Lincoln_College_MS_Lat_27,Lincoln College MS. Lat. 27,part,Lincoln College MS. Lat. 27 - VI,Lincoln_College_MS_Lat_27-VI,"In annotations to item 16, the discussion of the trinubium hypothesis, a roughly contemporary hand has written ‘mulier’ above two occurrences of the word ‘Salome’: the matter of Salome’s sex was at this time hotly contested.",,,,,,,,,,,,,,,,,
Lincoln_College_MS_Lat_92_addition_1,manuscript_16187,Lincoln_College,Lincoln_College_MS_Lat_92,Lincoln College MS. Lat. 92,manuscript-composite,"Lincoln College, MS. Lat. 92, endleaves (fols. 164-165)",Lincoln_College_MS_Lat_92,"Certain of the Tragedies have attracted the annotators, others very little. Hercules Furens, Oedipus and Troades are well served; Hippolytus, Medea, Agamemnon, Octavia, and Hercules Oetaeus have mostly interlinear glosses, while there are only a few annotations in Thebais, and hardly anything at all in Thyestes.",,,,,,,,,,,,,,,Hercules Furens; Oedipus; Troades; Hippolytus; Medea; Agamemnon; Octavia; Hercules Oetaeus; Thebais; Thyestes,,
Lincoln_College_MS_Lat_92_addition_2,manuscript_16187,Lincoln_College,Lincoln_College_MS_Lat_92,Lincoln College MS. Lat. 92,manuscript-composite,"Lincoln College, MS. Lat. 92, endleaves (fols. 164-165)",Lincoln_College_MS_Lat_92,Corrections in rasura in a blacker ink and less good Italian hand occur throughout.,,,,,,,,,,,,,,,,,
Lincoln_College_MS_Lat_92_addition_3,manuscript_16187,Lincoln_College,Lincoln_College_MS_Lat_92,Lincoln College MS. Lat. 92,manuscript-composite,"Lincoln College, MS. Lat. 92, endleaves (fols. 164-165)",Lincoln_College_MS_Lat_92,"In the margin of fol. 82r a different hand supplied, in Italian Rotunda at text size, a forty-one line addition to the text, marked by a signe-de-renvoi. Throughout, there are tiny id est glosses interlineated and, less often, scholia written en bloc in the margins. These are mainly given in a tiny continental notula script, but on fol. 8r the hand is English. There are many maniculae throughout, drawn by at least six different readers: they show an interest in specific tragedies. One, for instance, presenting a very thin, long line for the finger from an otherwise naturalistic hand and sometimes elaborate cuffs, occurs in Medea and Agamemnon (107r, 109r, 111v, 112r, 114r, 116v). Another, a rather stubby hand with natural proportions, starts well but fades away (5r, 7r, v, 12r, 38r, 47v, 48v, 56v). A large, naturalistic hand with shading occurs only once (83r). One reader of Hercules Furens drew an elaborate human-headed serpent, presumably to be understood as a brace operating between the long nose and the tip of the tail (12r, 14r). The two passages so marked relate to the responsibilities of secular power and the preparation for death: ‘et impotentis terga . . . maiore vestra’ and ‘Sera nos illo . . . dedit hora, carpit’ (Her. F. 738–47 and 864–74). These happen to be emphases discernible in Robert Flemming’s notes in other books, although this style of brace is found only here. What appears to be Flemming’s hand appears on fol. 4v, writing ‘Anguel’ next to angues (Her. F. 217), with other notae on snakes and the hydra on this opening in the same distinctive light-brown ink.",,,,,,,,,,,,,,,Medea; Agamemnon; Hercules Furens; Her. F.,,
Lincoln_College_MS_Lat_92_addition_4,manuscript_16187,Lincoln_College,Lincoln_College_MS_Lat_92,Lincoln College MS. Lat. 92,part,"Lincoln College, MS. Lat. 92, endleaves (fols. 164-165)",Lincoln_College_MS_Lat_92_endleaves,"The St Luke gospel leaves are accompanied by a system of marginal cross-references to the Eusebian Canon Tables. These are written in a tiny Insular minuscule, perhaps by the main scribe, against the start of a new verse, on fols. 164r, 165r. These are found in other gospels of the Lindisfarne connection and take the same form: for example (164r), ‘l lxxxii | ii (in red) | Mt cxxx | Mr xxxii’, where the first reference is to the number of the section in this gospel (the ‘l’ presumably for lectio), the red numeral identifies the canon, then two cross-references to the parallel passage in Matthew and then Mark. (See further T. O’Loughlin, ‘The Eusebian Apparatus in the Lindisfarne Gospels: Ailerán’s Kanon euangeliorum as a lens for its appreciation’, in The Lindisfarne Gospels: New Perspectives, ed. R. Gameson (Leiden 2017), 96–111.)",,,,,,,,,,,,,,,The Lindisfarne Gospels: New Perspectives,,
Lincoln_College_MS_Lat_95_addition_1,manuscript_16035,Lincoln_College,Lincoln_College_MS_Lat_95,Lincoln College MS. Lat. 95,manuscript,,Lincoln_College_MS_Lat_95,"The principal annotator is of course Hand B, the scribe of the Lectura romana given in the margins (discussed above under Script). There are other annotations in different hands, all broadly contemporary, which mostly make small corrections to the text. These are all later than Hand B for they are accommodated in spare space. An interesting note, in a hand that might just be English, is found at the foot of 81v. It connects with a sign like a simplified paraph of pilcrow type to words in d. 27 q. 2 a. 2 (‘Et idea dicendum est cum aliis quod hoc nomen uerbum ex uirtute uocabuli potest et personaliter et essentialiter accipi’): ‘Communitas parisiensis modo tenet quod uerbum tantum personaliter dicatur et quod etiam frater Th’ modo in hoc consentit non quod distinctio hic posita sit erronea . sed quia sancti communiter non utuntur hoc nomine nisi personaliter.’ The reference to ‘communitas Parisiensis’, as Fr Boyle suggests, probably refers to the general body of theological opinion in Paris. It is interesting that the annotator should have had knowledge that Thomas had come to accept the general opinion, while being reluctant to accept that his position a decade or so earlier was erroneous. There is a manicule at the edge of fol. 15r emphasizing the words copied below it, ‘uoluntas est vniuersalis motor virium; this against d. 3 q. 3 pr. A head in profile is found at the edge of fol. 79r and seems to be a doodle rather than a pointing device; likewise, at the foot of 64r is a faint drawing in plummet of three heart-shaped vines placed in an upright arrangement each with interior foliate terminals.",,,,,,,,,,,,,,,Lectura romana,,
MS_Lyell_6_addition_1,manuscript_7793,Lyell,MS_Lyell_6,MS. Lyell 6,manuscript,,MS_Lyell_6,"There are additions: (fol. 184v) in crayon, 13th cent., verses beg.: Ecce crucis longum latum sublime profundum. 4 lines. Walther, Initia, no. 5072. Also in MSS. Ashm. 1280, 13th cent., fol. 18v; Lat. theol. e. 39, 13th cent., fol. 14 and B.M. Royal 6 B. XI, 14th cent., fol. 61",,,,,,,,,,,,,,,Initia,,
MS_Lyell_6_addition_2,manuscript_7793,Lyell,MS_Lyell_6,MS. Lyell 6,manuscript,,MS_Lyell_6,"On fol. 1, flyleaf added later, in a 15th-cent. hand, are notes to facilitate the use of the Bible, partly erased, beg.: Hic si quis, cui inest parum sapere, inspexerit, facile modum huius libri legendi cognoscere licebit, ends: Iam igitur asculta, followed by 'Nomina librorum' and a list, from Genesis to I-IV Kings.",,,,,,,,,,,,,,,,,
MS_Lyell_11_addition_1,manuscript_7740,Lyell,MS_Lyell_11,MS. Lyell 11,manuscript,,MS_Lyell_11,"There are brief annotations and corrections to the text in hands ranging from the 13th to the 16th cent., and on fol. 99v (flyleaf) some indexing notes in a 13th-14th-cent. hand. On fol. 5 and 5v there are some 13th-14th-cent. notes in crayon of theological quaestiones and there are some further notes on fol. 99 (flyleaf).",,,,,,,,,,,,,,,,,
MS_Lyell_66_addition_1,manuscript_7800,Lyell,MS_Lyell_66,MS. Lyell 66,manuscript-with-fragment,MS. Lyell 66 - pastedown,MS_Lyell_66,There are many contemporary corrections and a few later marginal notes.,,,,,,,,,,,,,,,,,
M_21_Med_pastedowns_addition_1,manuscript_9954,Manuscripts_and_fragments_in_printed_books_(in_progress),M_21_Med_pastedowns,"M. 2.1 Med., pastedowns",manuscript,,M_21_Med_pastedowns,"Interlinear additions in main text, similar hand to that of commentary. Additions to commentary made in 2-3 hands, roughly contemporary.",,,,,,,,,,,,,,,,,
Marl_E_32_endleaves_addition_1,manuscript_9953,Manuscripts_and_fragments_in_printed_books_(in_progress),Marl_E_32_endleaves,"Marl. E 32, endleaves",manuscript,,Marl_E_32_endleaves,Some marginal notes in a contemporary hand (possibly the same hand),,,,,,,,,,,,,,,,,
Merton_College_MS_3_addition_1,manuscript_10102,Merton_College,Merton_College_MS_3,Merton College MS. 3,part,,Merton_College_MS_3-part1,Glossed informally in anglicana hands between the lines and in the wide margins.,,,,,,,,,,,,,,,,,
Merton_College_MS_38_addition_1,manuscript_10136,Merton_College,Merton_College_MS_38,Merton College MS. 38,part,,Merton_College_MS_38-part2,On fol. 161v an early reader added a list of Hebrew names with interpretations.,,,,,,,,,,,,,,,,,
Merton_College_MS_41_addition_1,manuscript_10139,Merton_College,Merton_College_MS_41,Merton College MS. 41,manuscript,,Merton_College_MS_41,"Marginal correction and annotation in early hands, in both pencil and ink.",,,,,,,,,,,,,,,,,
Merton_College_MS_45_addition_1,manuscript_10143,Merton_College,Merton_College_MS_45,Merton College MS. 45,manuscript,,Merton_College_MS_45,"Marginal corrections and annotation, mainly in a single early hand.",,,,,,,,,,,,,,,,,
Merton_College_MS_46_addition_1,manuscript_10144,Merton_College,Merton_College_MS_46,Merton College MS. 46,manuscript,,Merton_College_MS_46,"Annotated by Robert Elliot, sometimes in English, e.g. fols. 117 ‘stoturyng’, 145v ‘most sovereyn medcyn’. At the foot of fol. 184 he wrote ‘deo gracias perlegitur hic liber anno 1469, 19 die Augusti’, and ‘Secundum quosdam libros uocantur omelie Bernardi super cantica numero lxxxvi. Beda etiam scripsit super cantica .7. libros in libraria Dunelm’ ?Ox’.’ This presumably refers to no. 12 in the list of books at Durham College, c. 1395, pr. H. E. Salter, W. A. Pantin and H. G. Richardson, Formularies which bear on the History of Oxford, c. 1204–1420 (OHS n. s. , 2 vols, 1939–40), I, p. 241.",,,,,,,,,,,,,,,"Formularies which bear on the History of Oxford, c. 1204–1420",,
Merton_College_MS_48_addition_1,manuscript_10146,Merton_College,Merton_College_MS_48,Merton College MS. 48,manuscript,,Merton_College_MS_48,A considerable amount of marginalia.,,,,,,,,,,,,,,,,,
Merton_College_MS_54_addition_1,manuscript_10152,Merton_College,Merton_College_MS_54,Merton College MS. 54,manuscript,,Merton_College_MS_54,"Some early marginal annotation, including profile monks’ faces.",,,,,,,,,,,,,,,,,
Merton_College_MS_56_addition_1,manuscript_10154,Merton_College,Merton_College_MS_56,Merton College MS. 56,manuscript,,Merton_College_MS_56,"Using all the margins, an early anglicana hand has added book- and chapter-numbers, scriptural references, alphabetical letters perhaps for an index, and titles, as it seems for chapters not signalled in the text.",,,,,,,,,,,,,,,,,
Merton_College_MS_66_addition_1,manuscript_10164,Merton_College,Merton_College_MS_66,Merton College MS. 66,manuscript,,Merton_College_MS_66,"Heavily annotated in all margins throughout; the text corrected, mainly in one or more early anglicana hands of scholastic type (sometimes framed in red and with paraphs as in the main text), but also in hands as late as s. xv ex.; a much-used book. Many of the notes were printed in Balič 1. 33*–4*; of particular interest are: fol. 6v ‘Vsque ibi “igitur theologie nostre” non fuit in libro Phil.’; fol. 31 ‘Illud est extra in libro Alani usque hic’; fol. 31v ‘Illud inuenitur in quaterno qui fuit scriptus post quaternum fratris Ioannis Duns’; fol. 66 ‘Hic fuit correctio manu eius’; fol. 70 ‘Scotulus corrigit’; fol. 176v ‘Illud extra manu sua’; fol. 162v ‘Nota istam questionem contra Wyclyf ’ (concerning the eucharist); fol. 236 ‘Dons meht tres questiones de distinctione [46] quere in quaterno Reding …’ . This will be the Scotist John of Reading OFM, at Oxford convent c. 1320–1: BRUO 1554; Sharpe, Handlist, p. 300.",,,,,,,,,,,,,,,BRUO; Handlist,,
MS_Rawl_B_356_addition_1,manuscript_8030,Rawl_B,MS_Rawl_B_356,MS. Rawl. B. 356,manuscript,,MS_Rawl_B_356,"Contemporary and later marginalia in Latin, French and English.",,,,,,,,,,,,,,,,,
MS_Rawl_D_893_addition_1,manuscript_8468,Rawl_D,MS_Rawl_D_893,MS. Rawl. D. 893,part,,MS_Rawl_D_893_3-16,Various scribbles added on fol. 16v.,fol. 16v,16v,16v,,,,,,,,,,,,,,
MS_Rawl_D_893_addition_2,manuscript_8468,Rawl_D,MS_Rawl_D_893,MS. Rawl. D. 893,part,,MS_Rawl_D_893_17-18,A large R with a cross-stroke is added in the inner margin of fol. 17r.,fol. 17r,17r,17r,,,,,,,,,,,,,,
MS_Rawl_D_893_addition_3,manuscript_8468,Rawl_D,MS_Rawl_D_893,MS. Rawl. D. 893,part,,MS_Rawl_D_893_27-28,A 14th-century anglicana hand adds a section of the Prophetiae Merlini (HRB §§111–112) on fol. 28v. The text is now very faded and largely illegible.,fol. 28v,28v,28v,,,,,,,,,,,,Prophetiae Merlini,,
MS_Rawl_D_913_addition_1,manuscript_8471,Rawl_D,MS_Rawl_D_913,MS. Rawl. D. 913,part,,MS_Rawl_D_913_fol.4,"Marginalia in English, upper margin of verso side. ""O man what arte thow that de[spu]test | wyth god Romaynes ye nynth"", followed by ""delyuered to thomas woulse ix platt[ers?] | ix dishes iiij sawseres upon new3eres day"".",,,,,,,,,,,,,,,,,
MS_Rawl_D_913_addition_2,manuscript_8471,Rawl_D,MS_Rawl_D_913,MS. Rawl. D. 913,part,,MS_Rawl_D_913_fol.4,"Marginalia written vertically in left, central and right margin of verso side. Three variations on the same phrase: ""St Ambros in his ixth chapter of his worke intituled de his qui misteris initianter [sic initiantur]"".",,,,,,,,,,,,,,,,,
MS_Rawl_D_913_addition_3,manuscript_8471,Rawl_D,MS_Rawl_D_913,MS. Rawl. D. 913,part,,MS_Rawl_D_913_fol.4,Both sets of marginalia presumably from when leaf was pasted down in another codex.,,,,,,,,,,,,,,,,,
MS_Rawl_D_913_addition_4,manuscript_8471,Rawl_D,MS_Rawl_D_913,MS. Rawl. D. 913,part,,MS_Rawl_D_913_fols.10-21,"After the final line, a smaller, less formal hand has added 'one synnes hastely but one p[re]somptuously truste on m[er]cy of god. þis is baskerfeld[?]'",,,,,,,,,,,,,,,,,
MS_Rawl_D_913_addition_5,manuscript_8471,Rawl_D,MS_Rawl_D_913,MS. Rawl. D. 913,part,,MS_Rawl_D_913_fols.10-21,Final leaf of the fragment bears the inscription 'Itm for as much as I have payed'. Highly calligraphic execution.,,,,,,,,,,,,,,,,,
MS_Rawl_D_913_addition_6,manuscript_8471,Rawl_D,MS_Rawl_D_913,MS. Rawl. D. 913,part,,MS_Rawl_D_913_fol.54,Three additional entries in a different hand in bottom left corner of recto side. Various pen trials in margins of verso; some quite badly smudged. Small stylised figure at top of central margin.,,,,,,,,,,,,,,,,,
MS_Rawl_D_913_addition_7,manuscript_8471,Rawl_D,MS_Rawl_D_913,MS. Rawl. D. 913,part,,MS_Rawl_D_913_83-84,"Various later annotations, mainly illegible, of the 15th or 16th centuries.",,,,,,,,,,,,,,,,,
MS_Rawl_D_913_addition_8,manuscript_8471,Rawl_D,MS_Rawl_D_913,MS. Rawl. D. 913,part,,MS_Rawl_D_913_92,A largely illegible annotation is added in the margin of fol. 92v.,fol. 92v,92v,92v,,,,,,,,,,,,,,
MS_Rawl_D_913_addition_9,manuscript_8471,Rawl_D,MS_Rawl_D_913,MS. Rawl. D. 913,part,,MS_Rawl_D_913_94-97,An anglicana hand of the 15th century adds line 792 at the bottom of fol. 94av.,fol. 94av,94av,94av,,,,,,,,,,,,,,
MS_Rawl_D_913_addition_10,manuscript_8471,Rawl_D,MS_Rawl_D_913,MS. Rawl. D. 913,part,,MS_Rawl_D_913_98,The number ‘xvi’ has been added in the upper margin of fol. 98v.,fol. 98v,98v,98v,,,,,,,,,,,,,,
MS_Rawl_D_913_addition_11,manuscript_8471,Rawl_D,MS_Rawl_D_913,MS. Rawl. D. 913,part,,MS_Rawl_D_913_100,An 18th-century hand notes ‘Vertue and Xtian magnificence’ in the margin of fol. 100v.,fol. 100v,100v,100v,,,,,,,,,,,,,,
MS_Rawl_D_913_addition_12,manuscript_8471,Rawl_D,MS_Rawl_D_913,MS. Rawl. D. 913,part,,MS_Rawl_D_913_101,Marginal annotations in the scribal hand. A later hand adds what appears to be ‘goflid’ in the inner margin of fol. 101r.,fol. 101r,101r,101r,,,,,,,,,,,,,,
MS_Rawl_D_913_addition_13,manuscript_8471,Rawl_D,MS_Rawl_D_913,MS. Rawl. D. 913,part,,MS_Rawl_D_913_103-105,"Various later scribbles and annotations in the margins and between sections of the text, partly upside-down and frequently illegible. On fol. 103, the annotations predate the trimming of the leaf.",fol. 103,103r,103v,,,,,,,,,,,,,,
MS_Rawl_D_913_addition_14,manuscript_8471,Rawl_D,MS_Rawl_D_913,MS. Rawl. D. 913,part,,MS_Rawl_D_913_106-111,Marginal annotations in the scribal hand. A later hand adds what appears to be ‘29 E. 1 Bastard 27’ in the outer margin of fol. 111r.,fol. 111r,111r,111r,,,,,,,,,,,,,,
MS_Rawl_D_913_addition_15,manuscript_8471,Rawl_D,MS_Rawl_D_913,MS. Rawl. D. 913,part,,MS_Rawl_D_913_112-129,Latin marginal annotations in the same 15th-century hand as the contemporary foliation.,,,,,,,,,,,,,,,,,
MS_Rawl_D_913_addition_16,manuscript_8471,Rawl_D,MS_Rawl_D_913,MS. Rawl. D. 913,part,,MS_Rawl_D_913_112-129,"Various scribbles, doodles and annotations of the 16th century, including a note beginning ‘Right wourshippefull and my Synguler good Maister’ on fol. 117v. Several attempts at adding musical notation: an empty 4-line staff on fol. 113, two 4-line staves with square notation on fol. 117v, an empty 7-line staff on fol. 127r, several notes on fol. 127v, one 4-line and one 5-line staff with square notation on fol. 128r.",fol. 117v; fol. 113; fol. 117v; fol. 127r; fol. 127v; fol. 128r,117v 113v 117v 127r 127v 128r,117v 113v 117v 127r 127v 128r,,,,,,,,,,,,,,
