identifiers: ID,identifiers: URI (BnF),identifiers: URI (GND),identifiers: URI (ISNI),identifiers: URI (LC),identifiers: URI (Mirabile),identifiers: URI (Oxford DNB),identifiers: URI (Pinakes),identifiers: URI (SUDOC),identifiers: URI (VIAF),identifiers: URI (Wikidata),identifiers: other ref(s),identifiers: other URI(s),names: display,names: preferred,names: variant,names: crossref,names: ms,birth: birth,birth: when,birth: not before,birth: not after,birth: certainty,birth: calendar,death: death,death: when,death: not before,death: not after,death: certainty,death: calendar,floruit: floruit,floruit: when,floruit: from,floruit: to,floruit: not before,floruit: not after,floruit: certainty,floruit: calendar,biography: occupation,biography: sex,biography: nationality,biography: lang knowledge,biography: residence,biography: affiliation,bibliography: bibl(s),bibliography: note(s)
person_214980060,http://catalogue.bnf.fr/ark:/12148/cb125482269,http://d-nb.info/gnd/118740423,http://www.isni.org/isni/0000000083450832,http://id.loc.gov/authorities/names/n50048960,,,,,https://viaf.org/viaf/214980060,http://www.wikidata.org/entity/Q2080920,,,"Petrus Alfonsi, 1062–1110?",,"Alfonsi, Pietro, 1062–1110?; Alfonso, Pedro, 1062–1110?; Alphonse, Peter, 1062–1110?; Alphonse, Pierre d', 1062–1110?; Alphonsus, Petrus, 1062–1110?; Pedro Alfonso, 1062–1110?; Peter Alphonse, 1062–1110?; Petorusu Arufonshi, 1062–1110?; Petrus Alphonsus, 1062–1110?; Pierre d'Alphonse, 1062–1110?; Sefardy, Moysés, 1062–1110?; Sephardi, Moses, 1062–1110?","Alfonsi, Petrus, 1062–1110?; Huesca, Pedro Alfonso de, 1062–1110?; Moïse, le Séfarade, 1062–1110?; Sefardí, Mosé, 1062–1110?",,1062,1062,1062,1062,,,1110,1110,1110,1110,,,,,,,,,,,,,,,,,,
person_215353956,,http://d-nb.info/gnd/172083605,,,,,,,https://viaf.org/viaf/215353956,,,,"Fulgentius, Fabius Planciades, ca. 500",,"Fabius Planciades, Fulgentius, ca. 500; Fulgencius, ca. 500; Fulgentius Afer, Fabius Planciades, ca. 500; Fulgentius, Mythographus, ca. 500; Fulgentius, Planciades, ca. 500; Fulgenzio, Fabio P., ca. 500; Planciades Fulgentius, Fabius, ca. 500; Planciades, Fulgentius, ca. 500","Placiades, Fulgentius, ca. 500",,,,,,,,,,,,,,c. 500,,,,490,510,,,,,,,,,,
person_216180491,https://catalogue.bnf.fr/ark:/12148/cb134884259,https://d-nb.info/gnd/100950337,,,,,,http://www.idref.fr/085967092/id,https://viaf.org/viaf/216180491,https://www.wikidata.org/wiki/Q3175222,,,"Jean d'Avranches, 10..–1079",,Jean de Bayeux; Jean de Rouen; Joannes Abrincensis; Joannes Rothomagensis; Joannes Rotomagensis; Johannes Baiocensis; Johannes Rothomagensis; Johannes Rotomagensis; Johannes of Avranches; Johannes of Rouen,,,,,,,,,1079-09-09,1079,1079,1079,,,,,,,,,,,,,,,,,,
person_217200604,http://catalogue.bnf.fr/ark:/12148/cb14636854z,http://d-nb.info/gnd/1089331428 https://d-nb.info/gnd/102483922,http://www.isni.org/isni/0000000139689034,http://id.loc.gov/authorities/names/n85821966,,,,http://www.idref.fr/075959631/id,https://viaf.org/viaf/217200604,http://www.wikidata.org/entity/Q8020898,,,"William, of Pagula, approximately 1290–1332",,"Pagula, William of, 1290–1332; William, of Pagula, 1290–1332","Pagula, Guilelmus de, 1290–1332",,1290,1290,1290,1290,,,1332,1332,1332,1332,,,,,,,,,,,,,,,,,,
person_217369085,,http://d-nb.info/gnd/10311002X,http://www.isni.org/isni/0000000359227114,,,,,http://www.idref.fr/120798530/id,https://viaf.org/viaf/217369085,http://www.wikidata.org/entity/Q1524089,,,"Arundel, Thomas, ca. 1335 - 1414",,"Thomas, Arundelius, ca. 1335 - 1414; Arundelius, Thomas, ca. 1335 - 1414; Thomas, Arundel, ca. 1335 - 1414; Thomas, Aruntinensis, ca. 1335 - 1414; Thomas, d'Arundel, ca. 1335 - 1414",,,1353-01-01,1353,1353,1353,,,1414-02-19,1414,1414,1414,,,,,,,,,,,,,,,,,,
person_217455954,http://catalogue.bnf.fr/ark:/12148/cb10735161p,,http://www.isni.org/isni/000000045523404X,http://id.loc.gov/authorities/names/n89672640,,,https://pinakes.irht.cnrs.fr/notices/auteur/id/1527,http://www.idref.fr/14469798X/id,https://viaf.org/viaf/217455954,http://www.wikidata.org/entity/Q1362318,,,"Xiphilinus, Joannes, the Younger",,Xiphilin,,,1050,1050,1050,1050,,,1075,1075,1075,1075,,,,,,,,,,,,,,,,,,"Not to be confused with his uncle, Johannes VIII Xiphilinus, patriarch of Constantinople."
person_218040661,http://catalogue.bnf.fr/ark:/12148/cb12569956t,http://d-nb.info/gnd/100944418,http://www.isni.org/isni/0000000446451720,http://id.loc.gov/authorities/names/n50062185,,,,http://www.idref.fr/035010177/id,https://viaf.org/viaf/218040661,http://www.wikidata.org/entity/Q8020857,,,"William, of Alnwick, approximately 1270–1333",,"Alaunovicanus, Guilelmus, 1270–1333 ; Alnwick, Guilelmus de, 1270–1333 ; Alnwick, Guillelmus, 1270–1333 ; Alnwick, William of, 1270–1333 ; Alwevicus, Gulielmus, 1270–1333 ; Guglielmo, Alnwick, 1270–1333 ; Guilelmus, Alnewicus, 1270–1333 ; Guilelmus, Alnewyck, 1270–1333 ; Guilelmus, Alnwick, 1270–1333 ; Guilelmus, Alvevicus, 1270–1333 ; Guilelmus, de Alnwick, 1270–1333 ; Guilelmus, of Lincoln, 1270–1333 ; Guillaume, d'Alnwick, 1270–1333 ; Guillelmus, Alnwick, 1270–1333 ; Guillelmus, de Alnwick, 1270–1333 ; Gulielmus, Alwevicus, 1270–1333 ; Wilhelmus, de Alnwick, 1270–1333 ; Wilhelm, von Almorc, 1270–1333 ; Wilhelm, von Alnwick, 1270–1333 ; Wilhelm, von Armoyt, 1270–1333 ; William, of Alnwick, 1270–1333",,,1270,1270,1270,1270,,,1333-03-00,1333,1333,1333,,,,,,,,,,,,,,,,,,
person_218303833,http://catalogue.bnf.fr/ark:/12148/cb15123506m,,http://www.isni.org/isni/0000000432563422,http://id.loc.gov/authorities/names/nr2005000885,,,,,https://viaf.org/viaf/218303833,,,,"Goswin, of Bossut",,"Goswin, of Bossut ; Gossuin de Bossut ; Gossuinus de Bossuto ; Gosuin de Bossut ; Goswin de Boussu ; Goswin of Bossut ; Goswinus monachus Villariensis",,,1190,1190,1190,1190,,,1230,1230,1230,1230,,,,,,,,,,,,,,,,,,
person_218622867,,http://d-nb.info/gnd/173250823 http://d-nb.info/gnd/102435545,,,,,,,https://viaf.org/viaf/218622867,,,,"Cuthbertus, de Durham, ca. 735",,"Cuthbertus, Girvensis, ca. 735; Cuthbertus, Sanctus, ca. 735; Cuthbertus, of Durham, ca. 735; Cuthbert, Abbé de Jarrow, ca. 735; Cuthbert, Saint, ca. 735; Cuthbert, de Durham, ca. 735; Cuthbert, de Jarrow, ca. 735","Durham, Cuthbertus de, ca. 735",,,,,,,,,,,,,,,735,735,735,735,735,,,,,,,,,,
person_219412992,,http://d-nb.info/gnd/118661485,http://www.isni.org/isni/0000000359343502,,,,,http://www.idref.fr/084570148/id,https://viaf.org/viaf/219412992,http://www.wikidata.org/entity/Q1174361,,,"Bonifatius, von Savoyen, 1207–1270",,"Boniface, of Savoy, 1207–1270; Bonifatius, Canterbury, Erzbischof, 1207–1270",,,1207,1207,1207,1207,,,1270-07-18,1270,1270,1270,,,,,,,,,,,,,,,,,,
person_219661074,,http://d-nb.info/gnd/129043648,http://www.isni.org/isni/000000039823160X,http://id.loc.gov/authorities/names/no2015129395,,,,http://www.idref.fr/192272470/id,https://viaf.org/viaf/219661074,,,,"Marrasio, Giovanni, approximately 1404–1452",,"Marrasio, Giovanni, ca. 1405–1457/69","Giovanni, Marrasio, ca. 1405–1457/69; Johannes, Marrasius, ca. 1405–1457/69",,1405,1405,1405,1405,,,1457-09-12,1457,1457,1457,,,,,,,,,,,,,,,,,,
person_220363664,,https://d-nb.info/gnd/1164999605,http://www.isni.org/isni/0000000359659320,,,,,,https://viaf.org/viaf/220363664,https://www.wikidata.org/wiki/Q1247422,,,"Aymer de Valence, Earl of Pembroke, ca. 1270–1324",,,,,,1270,1270,1270,,,,1324-06-23,1324-06-23,1324-06-23,,,,,,,,,,,,,,,,,,
person_220513020,,https://d-nb.info/gnd/1017635773,,,,,,,https://viaf.org/viaf/220513020,https://www.wikidata.org/wiki/Q5712421,,,Hemmingus Wigorniensis ca. 1095,,Hemmingus Wigorniensis ca. um 1095 ; Hemingus Wigorniensis ca. um 1095 ; Hemmingus Monachus ca. um 1095 ; Hemmingus Presbyter ca. um 1095 ; Hemming ca. um 1095,,,,1095,1095,1095,,,,,,,,,,,,,,,,,,,,,,,,
person_220593740,,http://d-nb.info/gnd/1018086269,,,,,,,https://viaf.org/viaf/220593740,,,,"Capodilista, Giovanni Francesco, 1380–1452",,"Capilistius, Ioannes Franciscus, 1380–1452; Capodilista, Giovan Francesco, 1380–1452","Giovanni Francesco, Capodilista, 1380–1452; Ioannes Farnciscus, Capilistius, 1380–1452",,1380,1380,1380,1380,,,1452,1452,1452,1452,,,,,,,,,,,,,,,,,,
person_220837279,,http://d-nb.info/gnd/1017884137,,,,,,,https://viaf.org/viaf/220837279,,,,"William of Ramsey, –1219",,"Guilelmus, Monachus Croylandiae, –1219; Guilelmus, Ramensis, –1219; Guilelmus, Rameseganus, –1219; Guillelmus, Croilandiensis, –1219; Guillelmus, Monachus, –1219; Guillelmus, Ramasiensis, –1219","Guilelmus, de Ramesey, –1219; Ramsey, William of, –1219",,,,,,,,1219,1219,1219,1219,,,,,,,,,,,,,,,,,,
person_220839295,,http://d-nb.info/gnd/1018108564,http://www.isni.org/isni/0000000453078637,http://id.loc.gov/authorities/names/no2011161256,,,,,https://viaf.org/viaf/220839295,http://www.wikidata.org/entity/Q596346,,,"William, of Marseille, active 1150–1219",,"William, the Englishman","Guillelmus, Anglicus",,1150,1150,1150,1150,,,1219,1219,1219,1219,,,,,,,,,,,,,,,,,,
person_221015459,,http://d-nb.info/gnd/189438584,,,,,,,https://viaf.org/viaf/221015459,,,,"Küpper, Johann Heinrich, 1767-1836",,"Küpper, Johann Heinrich",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
person_221134333,,http://d-nb.info/gnd/1017927677,,,,,,,https://viaf.org/viaf/221134333,https://www.wikidata.org/wiki/Q33101835,,,"Lucianus, Cestrensis",,"Lucian; Lucianus, Castrensis; Lucianus, de laude Cestrie; Lucian, of Chester; Lucian, the monk; Lucien, de laude Cestrie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
person_221311996,,http://d-nb.info/gnd/132138824,http://www.isni.org/isni/0000000108403793,http://id.loc.gov/authorities/names/n50047892,,,,http://www.idref.fr/111820960/id,https://viaf.org/viaf/221311996 https://viaf.org/viaf/160899796,http://www.wikidata.org/entity/Q229214,,,"Elizabeth, Queen, consort of Edward IV, King of England, 1437?–1492",,"Elizabeth, England, Queen, 1437–1492, 1437–1492; Elizabeth, Wydeville, 1437–1492; Wydeville, Elizabeth, 1437–1492","Grey, Elizabeth Woodville, 1437–1492; Woodville, Elizabeth, 1437–1492",,1437-04-28,1437,1437,1437,,,1492-06-08,1492,1492,1492,,,,,,,,,,,,,,,,,,
person_221801978,http://catalogue.bnf.fr/ark:/12148/cb158786666,,http://www.isni.org/isni/0000000361946169,http://id.loc.gov/authorities/names/no2010169177,,,,http://www.idref.fr/164328572/id,https://viaf.org/viaf/221801978,,,,"Hurez, A. F., (Amand-François), 1791–1832?",,"Hurez, Amand François, 1791–1832?",,,1791-12-31,1791,1791,1791,,,1832,1832,1832,1832,,,,,,,,,,,,,,,,,,
person_222375930,http://catalogue.bnf.fr/ark:/12148/cb11886627g,https://d-nb.info/gnd/100947921,http://www.isni.org/isni/0000000115769179,http://id.loc.gov/authorities/names/n85126582,,,,,https://viaf.org/viaf/222375930 http://viaf.org/viaf/90715130,http://www.wikidata.org/entity/Q1685962,,,"Jean de Vignay, French translator, ca. 1285–1348",,,"Vignay, Jean de",,1280-01-01,1280,1280,1280,,,1348-01-01,1348,1348,1348,,,,,,,,,,,,,,,,,,
person_222487579,http://catalogue.bnf.fr/ark:/12148/cb10630616v,http://d-nb.info/gnd/102500657,http://www.isni.org/isni/0000000360614963,http://id.loc.gov/authorities/names/n2010082413,,,,,https://viaf.org/viaf/222487579,,,,"Jacobus, de Fusignano, –1333",,"Fusigna, Jacobus, –1333 ; Fusigna, Jacques, –1333 ; Fusignam, Jacobus, –1333 ; Fusignano, Jacobus de, –1333 ; Jacobus, Fusigna, –1333 ; Jacques, Fusigna, –1333",,,,,,,,,1333,1333,1333,1333,,,,,,,,,,,,,,,,,,
person_223885518,http://catalogue.bnf.fr/ark:/12148/cb120820535,http://d-nb.info/gnd/100950698,http://www.isni.org/isni/0000000361116667,http://id.loc.gov/authorities/names/n89638535,,,,http://www.idref.fr/029130697/id,https://viaf.org/viaf/223885518,https://www.wikidata.org/wiki/Q280282,,,"Jonas, of Bobbio, Abbot, -approximately 665",,"Bobbio, Giona di, ca. 7. Jh. ; Bobbio, Jonas von, ca. 7. Jh. ; Giona, di Bobbio, ca. 7. Jh. ; Ionas, Bobiensis, ca. 7. Jh. ; Jonasz, z Bobbio, ca. 7. Jh. ; Jonas, Abbas, ca. 7. Jh. ; Jonas, Elnonensis, ca. 7. Jh. ; Jonas, Eluonensis, ca. 7. Jh. ; Jonas, Hibernus, ca. 7. Jh. ; Jonas, Italus, ca. 7. Jh. ; Jonas, Lirinensis, ca. 7. Jh. ; Jonas, Luxoviensis, ca. 7. Jh. ; Jonas, Scotus, ca. 7. Jh. ; Jonas, de Bobbio, ca. 7. Jh. ; Jonas, de Suse, ca. 7. Jh. ; Jonas, von Bobbio, ca. 7. Jh. ; Jonas, von Elno, ca. 7. Jh. ; Jonas, von Susa, ca. 7. Jh.",,,,,,,,,665-01-01,,,,,,,,,,,,,,,,,,,,,
person_224090554,http://catalogue.bnf.fr/ark:/12148/cb11989736m,,http://www.isni.org/isni/0000000359855049,http://id.loc.gov/authorities/names/n77011859,,,,,https://viaf.org/viaf/224090554,,,,"Waldeby, John, approximately 1315–approximately 1372",,"Waldeby, John, ca. 1315–ca. 1372",,,1315,1315,1315,1315,,,1372,1372,1372,1372,,,,,,,,,,,,,,,,,,
person_224699772,http://catalogue.bnf.fr/ark:/12148/cb11984595c,http://d-nb.info/gnd/118796771,http://www.isni.org/isni/000000036207506X,http://id.loc.gov/authorities/names/nr99019655,,,https://pinakes.irht.cnrs.fr/notices/auteur/id/2507,http://www.idref.fr/02790427X/id,https://viaf.org/viaf/224699772,https://www.wikidata.org/wiki/Q722953,,,"Severian, of Gabala, active 398–408",,"Emesac'i, Séwerianos, –408; Emesensis, Seberianus, –408; Emesensis, Severianus, –408; Gabagac'i, Sewerianos, –408; Gabala, Severian of, –408; Gabala, Severianus de, –408; Seberianos, Emerdac'i, –408; Seberianos, Emesac'i, –408; Seberianos, Gabaghatsʿi, –408; Seberianos, Gabaġac'i, –408; Seberianus, Emesensis, –408; Seberianus, de Gabala, –408; Severianos, Bischof, –408; Severianos, von Gabala, –408; Severiano, di Gabala, –408; Severianus, Emesensis, –408; Severianus, Episcopus, –408; Severianus, Gabalitanus, –408; Severianus, Gabalorum Episcopus, –408; Severianus, Scriptor Ecclesiasticus, –408; Severianus, de Gabala, –408; Severianus, von Gabala, –408; Severian, of Gabala, –408; Severian, von Gabala, –408; Sewerianos, Gabaġac'i, –408; Sévérien, de Gabala, –408; Sěwerianos, Emesac'i, –408","DeGabala, Severianus, –408; Emesac'i, Seberianos, –408; Gabagac'i, Seberianos, –408",,370,370,370,370,,,408,408,408,408,,,,,,,,,,,,,,,,,,
person_224751247,,,,http://id.loc.gov/authorities/names/n881409672,,,,,https://viaf.org/viaf/224751247,https://www.wikidata.org/wiki/Q122835114,,,"Prince, Daniel, approximately 1711-1796",,,,,,,,,,,,1796,1796,1796,,,,,,,,,,,,,,,,,,
person_224758718,http://catalogue.bnf.fr/ark:/12148/cb12566411r,,http://www.isni.org/isni/0000000362371459,http://id.loc.gov/authorities/names/nr93005962,,,,,https://viaf.org/viaf/224758718,https://www.wikidata.org/wiki/Q7529090,History of Parliament Online (1509–1558); History of Parliament Online (1558–1603),http://www.historyofparliamentonline.org/volume/1509-1558/member/copley-thomas-1532-84 http://www.historyofparliamentonline.org/volume/1558-1603/member/copley-thomas-1532-84,"Copley, Thomas, of Gatton, Surrey, 1532–1584",,,,,1534,1534,1534,1534,,,1584-01-01,1584,1584,1584,,,,,,,,,,,,,,,,,"J. Carley, 'Sir Thomas Bodley's library and its acquisitions: an edition of the Nottingham Benefaction of 1604', in Books and Collectors 1200–1700: essays presented to Andrew Watson (1997), p. 366 and n. 55",
person_224924963,http://catalogue.bnf.fr/ark:/12148/cb11907688f,http://d-nb.info/gnd/11855333X,http://www.isni.org/isni/000000036354151X,http://id.loc.gov/authorities/names/n78095639,,,,http://www.idref.fr/026924005/id http://www.idref.fr/138961530/id,https://viaf.org/viaf/224924963,http://www.wikidata.org/entity/Q6691,,,Homer,,"Homerosi, ca. v8. Jh.; Homeros, Grammatiker, ca. v8. Jh.; Homeros, Tragiker, ca. v8. Jh.; Homeros, ca. v8. Jh.; Homeros, von Byzantion, ca. v8. Jh.; Homeros, von Byzanz, ca. v8. Jh.; Homero, ca. v8. Jh.; Homerus, Colophonius, ca. v8. Jh.; Homerus, Colophonus, ca. v8. Jh.; Homerus, Dramatiker, ca. v8. Jh.; Homerus, Dramatist, ca. v8. Jh.; Homerus, Epicus, ca. v8. Jh.; Homerus, of Byzantium, ca. v8. Jh.; Homer, ca. v8. Jh.; Homère, ca. v8. Jh.; Homérosz, ca. v8. Jh.; Homēros, ca. v8. Jh.; Hōmar, ca. v8. Jh.; Hūmar, ca. v8. Jh.; Hūmir, ca. v8. Jh.; Hūmīrūs, ca. v8. Jh.; Omiros, ca. v8. Jh.; Pseudo-Homer, ca. v8. Jh.","Gomer, ca. v8. Jh.; Omero, ca. v8. Jh.; Pseudo-Homerus, ca. v8. Jh.",,-900,-900,-900,-900,,,-800,-800,-800,-800,,,,,,,,,,,,,,,,,,
person_225105378,,http://d-nb.info/gnd/1018400540,,,,,,,https://viaf.org/viaf/225105378,http://www.wikidata.org/entity/Q18576347,,,"Hugo, Legat, –1427",,"Hugh, Legat, –1427; Hugo, Legatus, –1427; Hugo, Monachus, –1427; Legat, Hugo, –1427","Legat, Hugh, –1427",,,,,,,,1427,1427,1427,1427,,,,,,,,,,,,,,,,,,
person_225759315,https://catalogue.bnf.fr/ark:/12148/cb15653781d,http://d-nb.info/gnd/122586557,http://www.isni.org/isni/0000000375032544,http://id.loc.gov/authorities/names/n82080182,,,,,https://viaf.org/viaf/225759315,http://www.wikidata.org/entity/Q3400660,,,"Rhygyfarch, 1056–1099",,"Rhigyfarch, 1056–1099; Rhyddmarch, 1056–1099; Rhygyfarch, Menevensis Episcopus, 1056–1099; Rhygyfarch, ap Sulien, 1056–1099; Rhythmarch, 1056–1099; Ricemarchus, 1056–1099; Ricemarchus, Menevensis, 1056–1099; Ricemarch, 1056–1099; Ricemarus, Episcopus Menevensis, 1056–1099; Ricims, 1056–1099; Rikemarth, 1056–1099",,,1056,1056,1056,1056,,,1099,1099,1099,1099,,,,,,,,,,,,,,,,,,
person_225881110,http://catalogue.bnf.fr/ark:/12148/cb12727726c,http://d-nb.info/gnd/119097907,http://www.isni.org/isni/0000000375039658,http://id.loc.gov/authorities/names/no2012134198,,,,http://www.idref.fr/130362328/id,https://viaf.org/viaf/225881110,http://www.wikidata.org/entity/Q1216487,,,"Baker, Geoffrey, active 1326–1350",,"Baker of Swinbrooke, Geoffrey le, ca. 14.Jh.; Baker, Galfredus le, ca. 14.Jh.; Baker, Geoffrey, ca. 14.Jh.; Baker, Geoffroy le, ca. 14.Jh.; Galfredus, Le Baker, ca. 14.Jh.; Galfredus, LeBaker, ca. 14.Jh.; Galfredus, de Swinbroke, ca. 14.Jh.; Galfredus, de Swinsbroke, ca. 14.Jh.; Galfredus, de Swynebroke, ca. 14.Jh.; Galfridus, le Baker, ca. 14.Jh.; Gaufridus, le Baker, ca. 14.Jh.; Gualterus, Bakerus de Swinborn, ca. 14.Jh.; Gualterus, Bakerus, ca. 14.Jh.; Gualterus, de Swinborn, ca. 14.Jh.; Le Baker, Galfridus, ca. 14.Jh.; Le Baker, Geoffrey, ca. 14.Jh.; Le Baker, Geoffroy, ca. 14.Jh.; LeBaker, Galfredus, ca. 14.Jh.; LeBaker, Galfridus, ca. 14.Jh.; LeBaker, Geoffrey, ca. 14.Jh.; LeBaker, Geoffroy, ca. 14.Jh.; Swinbrooke, Geoffrey le Baker of, ca. 14.Jh.","Galfredus, Bakerus, ca. 14.Jh.; Le Baker, Galfredus, ca. 14.Jh.; Swinbroke, Galfredus L. de, ca. 14.Jh.; Walter, of Swinbroke, ca. 14.Jh.",,1350-01-01,1350,1350,1350,,,1350,1350,1350,1350,,,,,,,,,,,,,,,,,,
person_226497544,http://catalogue.bnf.fr/ark:/12148/cb12515615d,http://d-nb.info/gnd/100937829,http://www.isni.org/isni/0000000364046967,http://id.loc.gov/authorities/names/n85130720,,,,http://www.idref.fr/03439639X/id,https://viaf.org/viaf/226497544,http://www.wikidata.org/entity/Q826286,,,"Bernard, de Gordon, approximately 1260–approximately 1318",,"Bernardinus, Gordonius, 1283–1320; Bernardo, de Gordonio, 1283–1320; Bernardus aus Gordon, 1283–1320; Bernardus, Gordanus, 1283–1320; Bernardus, Gordonii, 1283–1320; Bernardus, Gordonius, 1283–1320; Bernardus, Montispellanus, 1283–1320; Bernard, de Gordon, 1283–1320; Bernhard, von Gordon, 1283–1320; Gordon, Bernardinus, 1283–1320; Gordon, Bernardus de, 1283–1320; Gordonio, Bernardo, 1283–1320; Gordonio, Bernardus de, 1283–1320; Gordonius, Bernardinus, 1283–1320; Gordonius, Bernardus, 1283–1320; Gordonus, Bernardus, 1283–1320","Gordanus, Bernardus, 1283–1320",,1260-01-01,1260,1260,1260,,,1320-01-01,1320,1320,1320,,,,,,,,,,,,,,,,,,
person_226833507,http://catalogue.bnf.fr/ark:/12148/cb12117683p,http://d-nb.info/gnd/118751107,http://www.isni.org/isni/0000000118337291,http://id.loc.gov/authorities/names/n80035688,,,,http://www.idref.fr/029581338/id,https://viaf.org/viaf/226833507,http://www.wikidata.org/entity/Q982956,,,"San Pedro, Diego Fernández de, 1437–1498",,"Diego, de San Pedro, 1437–1498; Hernandez de Sanct Pedro, Diego, 1437–1498; Pedro, Diego F. de, 1437–1498; Pedro, Diego Fernández de San, 1437–1498; Pedro, Diego H. de, 1437–1498; Pedro, Diego de S., 1437–1498; Pedro, Diego de San, 1437–1498; San Pedro, Diego F. de, 1437–1498; San Pedro, Diego H. de, 1437–1498; San Pedro, Diego de, 1437–1498; San Pedro, Diego, 1437–1498; San Pedro, Hernandez de, 1437–1498; San Pedro, Hernando de, 1437–1498; San-Pedro, Diego F. de, 1437–1498; San-Pedro, Diego Fernández de, 1437–1498; SanPedro, Diego de, 1437–1498; Sanct Pedro, Diego H. de, 1437–1498; Sanct Pedro, Hernando de, 1437–1498","Diego Fernandez, de San Pedro, 1437–1498; Fernández de San Pedro, Diego, 1437–1498; Hernandez de San Pedro, Diego, 1437–1498; Pedro, Diego De San, 1437–1498",,1437,1437,1437,1437,,,1498,1498,1498,1498,,,,,,,,,,,,,,,,,,
person_227066592,http://catalogue.bnf.fr/ark:/12148/cb13484042t,http://d-nb.info/gnd/100945953,http://www.isni.org/isni/0000000364687270,,,,,,https://viaf.org/viaf/227066592,http://www.wikidata.org/entity/Q3133525,,,"Herbertus, de Boseham, 1120–1194",,"Boseham, Herbert von, 1120–1194; Boseham, Herbertus de, 1120–1194; Bosham, Herbertus de, 1120–1194; Herbertus, Bosehamensis, 1120–1194; Herbertus, Bossanhamensis, 1120–1194; Herbertus, de Bosham, 1120–1194; Herbert, of Bosham, 1120–1194; Herbert, von Boseham, 1120–1194; Herbert, von Bosham, 1120–1194; Herebertus, Bosehamensis, 1120–1194; Heribertus, Bosehamensis, 1120–1194; Heribertus, de Bosaham, 1120–1194; Heribertus, de Boshan, 1120–1194","Boseham, Herbert de, 1120–1194",,1120-01-01,1120,1120,1120,,,1194-01-01,1194,1194,1194,,,,,,,,,,,,,,,,,,
